t,MV,MVP,MVI,MVD,MVFF,SP,PV,DV,Man
2.213000000000000000e+03,5.000000000000000000e+01,-1.584870520158536422e+01,6.372424729751412542e+01,2.124457904071233472e+00,0.000000000000000000e+00,5.485000000000000142e+01,6.014999999999999858e+01,6.000000000000000000e+01,1.000000000000000000e+00
2.214000000000000000e+03,5.000000000000000711e+01,-1.575301490602863375e+01,6.362979678391052119e+01,2.123218122118117002e+00,0.000000000000000000e+00,5.485000000000000142e+01,6.011800000000000210e+01,6.000000000000000000e+01,1.000000000000000000e+00
2.215000000000000000e+03,4.999999999999999289e+01,-1.565732461047188018e+01,6.353529214231628686e+01,2.122032468155589768e+00,0.000000000000000000e+00,5.485000000000000142e+01,6.008599999999999852e+01,6.000000000000000000e+01,1.000000000000000000e+00
2.216000000000000000e+03,5.000000000000000000e+01,-1.594738581887825823e+01,6.419539710994843063e+01,1.751988708929829386e+00,0.000000000000000000e+00,5.485000000000000142e+01,6.018299999999999983e+01,6.000000000000000000e+01,1.000000000000000000e+00
2.217000000000000000e+03,5.000000000000000000e+01,-1.613876640999174228e+01,6.464629332291244168e+01,1.492473087079305261e+00,0.000000000000000000e+00,5.485000000000000142e+01,6.024699999999999989e+01,6.000000000000000000e+01,1.000000000000000000e+00
2.218000000000000000e+03,4.999999999999999289e+01,-1.623445670554849585e+01,6.489865644855646565e+01,1.335800256992024426e+00,0.000000000000000000e+00,5.485000000000000142e+01,6.027900000000000347e+01,6.000000000000000000e+01,1.000000000000000000e+00
2.219000000000000000e+03,5.000000000000000711e+01,-1.604307611443501003e+01,6.458257088645397914e+01,1.460505227981037768e+00,0.000000000000000000e+00,5.485000000000000142e+01,6.021500000000000341e+01,6.000000000000000000e+01,1.000000000000000000e+00
2.220000000000000000e+03,4.999999999999999289e+01,-1.604307611443501003e+01,6.464633549684144498e+01,1.396740617593559053e+00,0.000000000000000000e+00,5.485000000000000142e+01,6.021500000000000341e+01,6.000000000000000000e+01,1.000000000000000000e+00
2.221000000000000000e+03,4.999999999999999289e+01,-1.604307611443501003e+01,6.470731619008849123e+01,1.335759924346512362e+00,0.000000000000000000e+00,5.485000000000000142e+01,6.021500000000000341e+01,6.000000000000000000e+01,1.000000000000000000e+00
2.222000000000000000e+03,5.000000000000000000e+01,-1.671589850506833486e+01,6.608190434844041761e+01,6.339941566279221341e-01,0.000000000000000000e+00,5.485000000000000142e+01,6.043999999999999773e+01,6.000000000000000000e+01,1.000000000000000000e+00
2.223000000000000000e+03,5.000000000000000000e+01,-1.691026941791798066e+01,6.648983980954733397e+01,4.204296083706486886e-01,0.000000000000000000e+00,5.485000000000000142e+01,6.050500000000000256e+01,6.000000000000000000e+01,1.000000000000000000e+00
2.224000000000000000e+03,5.000000000000000000e+01,-1.662020820951160260e+01,6.594073691204043541e+01,6.794712974711654141e-01,0.000000000000000000e+00,5.485000000000000142e+01,6.040800000000000125e+01,6.000000000000000000e+01,1.000000000000000000e+00
2.225000000000000000e+03,5.000000000000000711e+01,-1.662020820951160260e+01,6.597040214138893077e+01,6.498060681226771607e-01,0.000000000000000000e+00,5.485000000000000142e+01,6.040800000000000125e+01,6.000000000000000000e+01,1.000000000000000000e+00
2.226000000000000000e+03,5.000000000000000000e+01,-1.671589850506833486e+01,6.618597502957213408e+01,5.299234754962066640e-01,0.000000000000000000e+00,5.485000000000000142e+01,6.043999999999999773e+01,6.000000000000000000e+01,1.000000000000000000e+00
2.227000000000000000e+03,5.000000000000000000e+01,-1.700595971347471291e+01,6.677656966087245394e+01,2.293900526022551456e-01,0.000000000000000000e+00,5.485000000000000142e+01,6.053699999999999903e+01,6.000000000000000000e+01,1.000000000000000000e+00
2.228000000000000000e+03,5.000000000000000000e+01,-1.700595971347471291e+01,6.678658466598898258e+01,2.193750474857270871e-01,0.000000000000000000e+00,5.485000000000000142e+01,6.053699999999999903e+01,6.000000000000000000e+01,1.000000000000000000e+00
2.229000000000000000e+03,4.999999999999998579e+01,-1.710165000903146648e+01,6.698336524463181263e+01,1.182847643996416537e-01,0.000000000000000000e+00,5.485000000000000142e+01,6.056900000000000261e+01,6.000000000000000000e+01,1.000000000000000000e+00
2.230000000000000000e+03,4.999999999999999289e+01,-1.758309180855130549e+01,6.793039366807180102e+01,-3.473018595205040748e-01,0.000000000000000000e+00,5.485000000000000142e+01,6.072999999999999687e+01,6.000000000000000000e+01,1.000000000000000000e+00
2.231000000000000000e+03,5.000000000000000000e+01,-1.787315301695768355e+01,6.848268927062666478e+01,-6.095362536689780120e-01,0.000000000000000000e+00,5.485000000000000142e+01,6.082699999999999818e+01,6.000000000000000000e+01,1.000000000000000000e+00
2.232000000000000000e+03,5.000000000000000711e+01,-1.796884331251443712e+01,6.864328017657865644e+01,-6.744368640642142143e-01,0.000000000000000000e+00,5.485000000000000142e+01,6.085900000000000176e+01,6.000000000000000000e+01,1.000000000000000000e+00
2.233000000000000000e+03,5.000000000000000000e+01,-1.835459481647754387e+01,6.936849612100832019e+01,-1.013901304530774761e+00,0.000000000000000000e+00,5.485000000000000142e+01,6.098799999999999955e+01,6.000000000000000000e+01,1.000000000000000000e+00
2.234000000000000000e+03,5.000000000000000000e+01,-1.874034632044065418e+01,7.007889129152218288e+01,-1.338544971081533363e+00,0.000000000000000000e+00,5.485000000000000142e+01,6.111699999999999733e+01,6.000000000000000000e+01,1.000000000000000000e+00
2.235000000000000000e+03,5.000000000000000000e+01,-1.893471723329029999e+01,7.040070710954756805e+01,-1.465989876257266511e+00,0.000000000000000000e+00,5.485000000000000142e+01,6.118200000000000216e+01,6.000000000000000000e+01,1.000000000000000000e+00
2.236000000000000000e+03,5.000000000000000000e+01,-1.893471723329029999e+01,7.033670304335140600e+01,-1.401985810061108673e+00,0.000000000000000000e+00,5.485000000000000142e+01,6.118200000000000216e+01,6.000000000000000000e+01,1.000000000000000000e+00
2.237000000000000000e+03,5.000000000000000000e+01,-1.893471723329029999e+01,7.027549334876448484e+01,-1.340776115474187957e+00,0.000000000000000000e+00,5.485000000000000142e+01,6.118200000000000216e+01,6.000000000000000000e+01,1.000000000000000000e+00
2.238000000000000000e+03,5.000000000000001421e+01,-1.883603661599740775e+01,7.002390311589223870e+01,-1.187866499894818961e+00,0.000000000000000000e+00,5.485000000000000142e+01,6.114900000000000091e+01,6.000000000000000000e+01,1.000000000000000000e+00
2.239000000000000000e+03,5.000000000000000000e+01,-1.874034632044065418e+01,6.978483889529910300e+01,-1.044492574858448819e+00,0.000000000000000000e+00,5.485000000000000142e+01,6.111699999999999733e+01,6.000000000000000000e+01,1.000000000000000000e+00
2.240000000000000000e+03,4.999999999999999289e+01,-1.864465602488392193e+01,6.955203427740686095e+01,-9.073782525229435736e-01,0.000000000000000000e+00,5.485000000000000142e+01,6.108500000000000085e+01,6.000000000000000000e+01,1.000000000000000000e+00
2.241000000000000000e+03,5.000000000000000000e+01,-1.893471723329029999e+01,7.007987734648027356e+01,-1.145160113189977125e+00,0.000000000000000000e+00,5.485000000000000142e+01,6.118200000000000216e+01,6.000000000000000000e+01,1.000000000000000000e+00
2.242000000000000000e+03,5.000000000000000000e+01,-1.903040752884703224e+01,7.021708329901866819e+01,-1.186675770171635280e+00,0.000000000000000000e+00,5.485000000000000142e+01,6.121399999999999864e+01,6.000000000000000000e+01,1.000000000000000000e+00
2.243000000000000000e+03,4.999999999999999289e+01,-1.893471723329029999e+01,6.997807106483098494e+01,-1.043353831540688725e+00,0.000000000000000000e+00,5.485000000000000142e+01,6.118200000000000216e+01,6.000000000000000000e+01,1.000000000000000000e+00
2.244000000000000000e+03,5.000000000000000000e+01,-1.903040752884703224e+01,7.011972180658341358e+01,-1.089314277736377123e+00,0.000000000000000000e+00,5.485000000000000142e+01,6.121399999999999864e+01,6.000000000000000000e+01,1.000000000000000000e+00
2.245000000000000000e+03,5.000000000000000000e+01,-1.903040752884703224e+01,7.007216312676588643e+01,-1.041755597918847753e+00,0.000000000000000000e+00,5.485000000000000142e+01,6.121399999999999864e+01,6.000000000000000000e+01,1.000000000000000000e+00
2.246000000000000000e+03,5.000000000000000000e+01,-1.970322991948037838e+01,7.134295066320770218e+01,-1.639720743727324237e+00,0.000000000000000000e+00,5.485000000000000142e+01,6.143900000000000006e+01,6.000000000000000000e+01,1.000000000000000000e+00
2.247000000000000000e+03,4.999999999999999289e+01,-1.960753962392362482e+01,7.108415881051993779e+01,-1.476619186596313860e+00,0.000000000000000000e+00,5.485000000000000142e+01,6.140699999999999648e+01,6.000000000000000000e+01,1.000000000000000000e+00
2.248000000000000000e+03,5.000000000000000000e+01,-1.989760083233000287e+01,7.158714922882401765e+01,-1.689548396494017668e+00,0.000000000000000000e+00,5.485000000000000142e+01,6.150399999999999778e+01,6.000000000000000000e+01,1.000000000000000000e+00
2.249000000000000000e+03,5.000000000000000000e+01,-1.999329112788675644e+01,7.170058757949472295e+01,-1.707296451607966725e+00,0.000000000000000000e+00,5.485000000000000142e+01,6.153600000000000136e+01,6.000000000000000000e+01,1.000000000000000000e+00
2.250000000000000000e+03,4.999999999999999289e+01,-2.008898142344348514e+01,7.181325106281276760e+01,-1.724269639369287122e+00,0.000000000000000000e+00,5.485000000000000142e+01,6.156799999999999784e+01,6.000000000000000000e+01,1.000000000000000000e+00
2.251000000000000000e+03,5.000000000000000000e+01,-1.989760083233000287e+01,7.136356504453821969e+01,-1.465964212208223039e+00,0.000000000000000000e+00,5.485000000000000142e+01,6.150399999999999778e+01,6.000000000000000000e+01,1.000000000000000000e+00
2.252000000000000000e+03,5.000000000000000711e+01,-1.989760083233000287e+01,7.129956209881603968e+01,-1.401961266486033475e+00,0.000000000000000000e+00,5.485000000000000142e+01,6.150399999999999778e+01,6.000000000000000000e+01,1.000000000000000000e+00
2.253000000000000000e+03,4.999999999999999289e+01,-1.960753962392362482e+01,7.067089492322054411e+01,-1.063355299296919743e+00,0.000000000000000000e+00,5.485000000000000142e+01,6.140699999999999648e+01,6.000000000000000000e+01,1.000000000000000000e+00
2.254000000000000000e+03,5.000000000000000000e+01,-1.989760083233000287e+01,7.119192814634038768e+01,-1.294327314010384811e+00,0.000000000000000000e+00,5.485000000000000142e+01,6.150399999999999778e+01,6.000000000000000000e+01,1.000000000000000000e+00
2.255000000000000000e+03,5.000000000000000711e+01,-1.960753962392362482e+01,7.056796019188604419e+01,-9.604205679624113756e-01,0.000000000000000000e+00,5.485000000000000142e+01,6.140699999999999648e+01,6.000000000000000000e+01,1.000000000000000000e+00
