t,MV,MVP,MVI,MVD,MVFF,SP,PV,DV,Man
1.000000000000000000e+01,6.000000000000000000e+01,1.095384755168441160e+02,-1.165043941716062221e+02,6.696591865476210614e+01,0.000000000000000000e+00,5.985000000000000142e+01,2.321900000000000119e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.100000000000000000e+01,6.000000000000000000e+01,1.094427852212873802e+02,-1.133935073875975519e+02,6.395072216631017170e+01,0.000000000000000000e+00,5.985000000000000142e+01,2.325100000000000122e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.200000000000000000e+01,6.000000000000000711e+01,1.097328464296937369e+02,-1.111689232929944637e+02,6.143607686330073392e+01,0.000000000000000000e+00,5.985000000000000142e+01,2.315399999999999991e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.300000000000000000e+01,5.999999999999999289e+01,1.091527240128810092e+02,-1.073517511504522872e+02,5.819902713757127088e+01,0.000000000000000000e+00,5.985000000000000142e+01,2.334799999999999898e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.400000000000000000e+01,6.000000000000000711e+01,1.090570337173242450e+02,-1.046236205601175300e+02,5.556658684279329208e+01,0.000000000000000000e+00,5.985000000000000142e+01,2.337999999999999901e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.500000000000000000e+01,5.999999999999999289e+01,1.089613434217675234e+02,-1.020104204243604613e+02,5.304907700259293080e+01,0.000000000000000000e+00,5.985000000000000142e+01,2.341199999999999903e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.600000000000000000e+01,6.000000000000000000e+01,1.087669725089178883e+02,-9.931408005235805092e+01,5.054710754344016266e+01,0.000000000000000000e+00,5.985000000000000142e+01,2.347700000000000031e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.700000000000000000e+01,6.000000000000000000e+01,1.087669725089178883e+02,-9.710722960295774442e+01,4.834025709403985616e+01,0.000000000000000000e+00,5.985000000000000142e+01,2.347700000000000031e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.800000000000000000e+01,6.000000000000000000e+01,1.084799016222476524e+02,-9.443512019644035149e+01,4.595521857419269907e+01,0.000000000000000000e+00,5.985000000000000142e+01,2.357300000000000040e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.900000000000000000e+01,5.999999999999999289e+01,1.083842113266909308e+02,-9.224154550343851611e+01,4.385733417674757817e+01,0.000000000000000000e+00,5.985000000000000142e+01,2.360500000000000043e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.000000000000000000e+01,6.000000000000000711e+01,1.079984598227277957e+02,-8.957210438550009712e+01,4.157364456277230857e+01,0.000000000000000000e+00,5.985000000000000142e+01,2.373400000000000176e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.100000000000000000e+01,6.000000000000000000e+01,1.078040889098781747e+02,-8.737677316056151255e+01,3.957268425068333784e+01,0.000000000000000000e+00,5.985000000000000142e+01,2.379899999999999949e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.200000000000000000e+01,6.000000000000000711e+01,1.077083986143214389e+02,-8.546185533685815017e+01,3.775345672253671836e+01,0.000000000000000000e+00,5.985000000000000142e+01,2.383099999999999952e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.300000000000000000e+01,6.000000000000000000e+01,1.073226471103583037e+02,-8.305890512923214430e+01,3.573625801887384057e+01,0.000000000000000000e+00,5.985000000000000142e+01,2.396000000000000085e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.400000000000000000e+01,6.000000000000000000e+01,1.071312665192448179e+02,-8.112428010083121421e+01,3.399301358158639630e+01,0.000000000000000000e+00,5.985000000000000142e+01,2.402400000000000091e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.500000000000000000e+01,6.000000000000000711e+01,1.068412053108384470e+02,-7.907271096420467416e+01,3.223150565336623430e+01,0.000000000000000000e+00,5.985000000000000142e+01,2.412099999999999866e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.600000000000000000e+01,6.000000000000000000e+01,1.066468343979888260e+02,-7.728525082136242474e+01,3.063841642337359872e+01,0.000000000000000000e+00,5.985000000000000142e+01,2.418599999999999994e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.700000000000000000e+01,5.999999999999999289e+01,1.060697023029122334e+02,-7.481853252545374744e+01,2.874883022254150688e+01,0.000000000000000000e+00,5.985000000000000142e+01,2.437900000000000134e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.800000000000000000e+01,6.000000000000000000e+01,1.059740120073554692e+02,-7.337617640284707932e+01,2.740216439549161009e+01,0.000000000000000000e+00,5.985000000000000142e+01,2.441100000000000136e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.900000000000000000e+01,6.000000000000000000e+01,1.057796410945058483e+02,-7.179956183442446616e+01,2.601992073991861787e+01,0.000000000000000000e+00,5.985000000000000142e+01,2.447599999999999909e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.000000000000000000e+01,6.000000000000000000e+01,1.050111284083157699e+02,-6.916007810350281204e+01,2.414894969518704571e+01,0.000000000000000000e+00,5.985000000000000142e+01,2.473300000000000054e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.100000000000000000e+01,6.000000000000000000e+01,1.050111284083157699e+02,-6.810575228591633845e+01,2.309462387760057211e+01,0.000000000000000000e+00,5.985000000000000142e+01,2.473300000000000054e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.200000000000000000e+01,6.000000000000000000e+01,1.048167574954661490e+02,-6.671720184598116532e+01,2.190044435051501637e+01,0.000000000000000000e+00,5.985000000000000142e+01,2.479799999999999827e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.300000000000000000e+01,6.000000000000000711e+01,1.041439351048327779e+02,-6.444477432009139761e+01,2.030083921525862678e+01,0.000000000000000000e+00,5.985000000000000142e+01,2.502299999999999969e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.400000000000000000e+01,6.000000000000000000e+01,1.039495641919831570e+02,-6.317819851406220266e+01,1.922863432207904566e+01,0.000000000000000000e+00,5.985000000000000142e+01,2.508800000000000097e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.500000000000000000e+01,6.000000000000000000e+01,1.034681223924633002e+02,-6.139682594000351656e+01,1.792870354754021633e+01,0.000000000000000000e+00,5.985000000000000142e+01,2.524899999999999878e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.600000000000000000e+01,6.000000000000000000e+01,1.029866805929434292e+02,-5.967220741090208946e+01,1.668552681795865666e+01,0.000000000000000000e+00,5.985000000000000142e+01,2.541000000000000014e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.700000000000000000e+01,6.000000000000000000e+01,1.027923096800938083e+02,-5.856347355026703383e+01,1.577116387017322907e+01,0.000000000000000000e+00,5.985000000000000142e+01,2.547500000000000142e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.800000000000000000e+01,6.000000000000000000e+01,1.022151775850172157e+02,-5.674584883404897084e+01,1.453067124903175689e+01,0.000000000000000000e+00,5.985000000000000142e+01,2.566799999999999926e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.900000000000000000e+01,6.000000000000000000e+01,1.019251163766108448e+02,-5.554399160004850700e+01,1.361887522343766221e+01,0.000000000000000000e+00,5.985000000000000142e+01,2.576500000000000057e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.000000000000000000e+01,6.000000000000000000e+01,1.014436745770910022e+02,-5.400753708341233050e+01,1.256386250632132651e+01,0.000000000000000000e+00,5.985000000000000142e+01,2.592599999999999838e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.100000000000000000e+01,6.000000000000000000e+01,1.010579230731278670e+02,-5.270434648653145615e+01,1.164642341340358733e+01,0.000000000000000000e+00,5.985000000000000142e+01,2.605499999999999972e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.200000000000000000e+01,6.000000000000000000e+01,1.005764812736080103e+02,-5.125400780074972573e+01,1.067752652714171369e+01,0.000000000000000000e+00,5.985000000000000142e+01,2.621600000000000108e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.300000000000000000e+01,6.000000000000000000e+01,1.000950394740881393e+02,-4.984597045786939162e+01,9.750930983781250561e+00,0.000000000000000000e+00,5.985000000000000142e+01,2.637699999999999889e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.400000000000000000e+01,6.000000000000000000e+01,9.951790737901154671e+01,-4.829118479014506704e+01,8.773277411133520332e+00,0.000000000000000000e+00,5.985000000000000142e+01,2.657000000000000028e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.500000000000000000e+01,6.000000000000000000e+01,9.922784617060517576e+01,-4.734069124035978859e+01,8.112845069754611060e+00,0.000000000000000000e+00,5.985000000000000142e+01,2.666700000000000159e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.600000000000000000e+01,6.000000000000000000e+01,9.903646557949168994e+01,-4.661208460239483742e+01,7.575619022903147481e+00,0.000000000000000000e+00,5.985000000000000142e+01,2.673100000000000165e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.700000000000000000e+01,6.000000000000000000e+01,9.816927227600871220e+01,-4.458481294160166186e+01,6.415540665592951441e+00,0.000000000000000000e+00,5.985000000000000142e+01,2.702100000000000080e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.800000000000000000e+01,6.000000000000000000e+01,9.797490136315909126e+01,-4.392445930798960063e+01,5.949557944830512035e+00,0.000000000000000000e+00,5.985000000000000142e+01,2.708599999999999852e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.900000000000000000e+01,6.000000000000000000e+01,9.720339835523284933e+01,-4.215538312868204684e+01,4.951984773449200183e+00,0.000000000000000000e+00,5.985000000000000142e+01,2.734400000000000119e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.000000000000000000e+01,6.000000000000000000e+01,9.720339835523284933e+01,-4.193918302636525652e+01,4.735784671132404533e+00,0.000000000000000000e+00,5.985000000000000142e+01,2.734400000000000119e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.100000000000000000e+01,6.000000000000000000e+01,9.643189534730663581e+01,-4.022309931734358202e+01,3.791203970036949311e+00,0.000000000000000000e+00,5.985000000000000142e+01,2.760200000000000031e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.200000000000000000e+01,6.000000000000000000e+01,9.575907295667326480e+01,-3.874130823365995013e+01,2.982235276986688888e+00,0.000000000000000000e+00,5.985000000000000142e+01,2.782700000000000173e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.300000000000000000e+01,6.000000000000000000e+01,9.537332145271017225e+01,-3.785644460709829673e+01,2.483123154388126252e+00,0.000000000000000000e+00,5.985000000000000142e+01,2.795599999999999952e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.400000000000000000e+01,6.000000000000000000e+01,9.517895053986053711e+01,-3.736777750064059234e+01,2.188826960780053454e+00,0.000000000000000000e+00,5.985000000000000142e+01,2.802100000000000080e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.500000000000000000e+01,6.000000000000000000e+01,9.441043785367045871e+01,-3.576874222606227249e+01,1.358304372391817338e+00,0.000000000000000000e+00,5.985000000000000142e+01,2.827799999999999869e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.600000000000000000e+01,6.000000000000000000e+01,9.354324455018748097e+01,-3.401291406218437174e+01,4.696695119968901100e-01,0.000000000000000000e+00,5.985000000000000142e+01,2.856800000000000139e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.700000000000000000e+01,6.000000000000000000e+01,9.334887363733784582e+01,-3.361215289716434995e+01,2.632792598265076833e-01,0.000000000000000000e+00,5.985000000000000142e+01,2.863299999999999912e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.800000000000000000e+01,6.000000000000000000e+01,9.306180275066762420e+01,-3.303904984918216314e+01,-2.275290148545905389e-02,0.000000000000000000e+00,5.985000000000000142e+01,2.872899999999999920e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.900000000000000000e+01,6.000000000000000000e+01,9.238599003829814649e+01,-3.171792329794543974e+01,-6.680667403527080772e-01,0.000000000000000000e+00,5.985000000000000142e+01,2.895499999999999829e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.000000000000000000e+01,6.000000000000000000e+01,9.190454823877827550e+01,-3.080522641702062714e+01,-1.099321821757647921e+00,0.000000000000000000e+00,5.985000000000000142e+01,2.911599999999999966e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.100000000000000000e+01,6.000000000000000711e+01,9.142310643925841873e+01,-2.991135782353812900e+01,-1.511748615720289290e+00,0.000000000000000000e+00,5.985000000000000142e+01,2.927700000000000102e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.200000000000000000e+01,6.000000000000000000e+01,9.065160343133219101e+01,-2.846803693541346547e+01,-2.183566495918725536e+00,0.000000000000000000e+00,5.985000000000000142e+01,2.953500000000000014e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.300000000000000000e+01,5.999999999999999289e+01,9.036154222292580585e+01,-2.799591132942212468e+01,-2.365630893503682497e+00,0.000000000000000000e+00,5.985000000000000142e+01,2.963200000000000145e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.400000000000000000e+01,6.000000000000000000e+01,8.978441012784921327e+01,-2.697012606001125334e+01,-2.814284067837959480e+00,0.000000000000000000e+00,5.985000000000000142e+01,2.982499999999999929e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.500000000000000000e+01,6.000000000000000000e+01,8.930296832832935650e+01,-2.615113148776161012e+01,-3.151836840567746822e+00,0.000000000000000000e+00,5.985000000000000142e+01,2.998600000000000065e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.600000000000000000e+01,6.000000000000000000e+01,8.853146532040312877e+01,-2.477941567482250917e+01,-3.752049645580620485e+00,0.000000000000000000e+00,5.985000000000000142e+01,3.024399999999999977e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.700000000000000000e+01,6.000000000000000000e+01,8.833709440755349362e+01,-2.456297173927273292e+01,-3.774122668280760262e+00,0.000000000000000000e+00,5.985000000000000142e+01,3.030900000000000105e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.800000000000000000e+01,6.000000000000000000e+01,8.756858172136341523e+01,-2.322427456727200124e+01,-4.344307154091413103e+00,0.000000000000000000e+00,5.985000000000000142e+01,3.056599999999999895e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.900000000000000000e+01,6.000000000000000000e+01,8.689276900899392331e+01,-2.209182397412593346e+01,-4.800945034867990735e+00,0.000000000000000000e+00,5.985000000000000142e+01,3.079200000000000159e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.000000000000000000e+01,6.000000000000000711e+01,8.660270780058755236e+01,-2.173397123725906255e+01,-4.868736563328490696e+00,0.000000000000000000e+00,5.985000000000000142e+01,3.088899999999999935e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.100000000000000000e+01,5.999999999999999289e+01,8.592988540995420976e+01,-2.063026694402957872e+01,-5.299618465924631039e+00,0.000000000000000000e+00,5.985000000000000142e+01,3.111400000000000077e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.200000000000000000e+01,6.000000000000000000e+01,8.563982420154783881e+01,-2.029418593138027305e+01,-5.345638270167566652e+00,0.000000000000000000e+00,5.985000000000000142e+01,3.121099999999999852e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.300000000000000000e+01,6.000000000000000000e+01,8.477263089806486107e+01,-1.883104709341031580e+01,-5.941583804654545276e+00,0.000000000000000000e+00,5.985000000000000142e+01,3.150100000000000122e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.400000000000000000e+01,5.999999999999999289e+01,8.458125030695137525e+01,-1.871604673649516570e+01,-5.865203570456211324e+00,0.000000000000000000e+00,5.985000000000000142e+01,3.156500000000000128e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.500000000000000000e+01,6.000000000000000711e+01,8.371405700346839751e+01,-1.727559174676419929e+01,-6.438465256704200002e+00,0.000000000000000000e+00,5.985000000000000142e+01,3.185500000000000043e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.600000000000000000e+01,6.000000000000000000e+01,8.351968609061876236e+01,-1.717643478937809220e+01,-6.343251301240671047e+00,0.000000000000000000e+00,5.985000000000000142e+01,3.192000000000000171e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.700000000000000000e+01,5.999999999999999289e+01,8.265249278713579884e+01,-1.575685102058910481e+01,-6.895641766546694029e+00,0.000000000000000000e+00,5.985000000000000142e+01,3.221000000000000085e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.800000000000000000e+01,6.000000000000000711e+01,8.217105098761592785e+01,-1.511604559722038310e+01,-7.055005390395544751e+00,0.000000000000000000e+00,5.985000000000000142e+01,3.237100000000000222e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.900000000000000000e+01,5.999999999999999289e+01,8.178529948365282110e+01,-1.466940069679481695e+01,-7.115898786858003255e+00,0.000000000000000000e+00,5.985000000000000142e+01,3.250000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.000000000000000000e+01,6.000000000000000711e+01,8.149523827524645014e+01,-1.441261717983393531e+01,-7.082621095412514833e+00,0.000000000000000000e+00,5.985000000000000142e+01,3.259700000000000131e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.100000000000000000e+01,6.000000000000000000e+01,8.072672558905637175e+01,-1.321836667541910160e+01,-7.508358913637270149e+00,0.000000000000000000e+00,5.985000000000000142e+01,3.285399999999999920e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.200000000000000000e+01,6.000000000000000711e+01,8.014660317224361563e+01,-1.241125913345225307e+01,-7.735344038791362564e+00,0.000000000000000000e+00,5.985000000000000142e+01,3.304800000000000182e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.300000000000000000e+01,6.000000000000000000e+01,7.985654196383723047e+01,-1.218152015175844838e+01,-7.675021812078782979e+00,0.000000000000000000e+00,5.985000000000000142e+01,3.314500000000000313e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.400000000000000000e+01,6.000000000000000000e+01,7.908802927764715207e+01,-1.101313343760454089e+01,-8.074895840042611184e+00,0.000000000000000000e+00,5.985000000000000142e+01,3.340200000000000102e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.500000000000000000e+01,6.000000000000000000e+01,7.870227777368404531e+01,-1.061101622247151965e+01,-8.091261551212525660e+00,0.000000000000000000e+00,5.985000000000000142e+01,3.353099999999999881e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.600000000000000000e+01,6.000000000000000711e+01,7.831652626972093856e+01,-1.020961352254629873e+01,-8.106912747174639833e+00,0.000000000000000000e+00,5.985000000000000142e+01,3.365999999999999659e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.700000000000000000e+01,6.000000000000000000e+01,7.735364267068121080e+01,-8.679827125651385700e+00,-8.673815545029825103e+00,0.000000000000000000e+00,5.985000000000000142e+01,3.398199999999999932e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.800000000000000000e+01,6.000000000000000000e+01,7.706358146227483985e+01,-8.491061136596428582e+00,-8.572520325678411268e+00,0.000000000000000000e+00,5.985000000000000142e+01,3.407900000000000063e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.900000000000000000e+01,6.000000000000000000e+01,7.658213966275498308e+01,-7.923467028012236568e+00,-8.658672634742746510e+00,0.000000000000000000e+00,5.985000000000000142e+01,3.424000000000000199e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.000000000000000000e+01,6.000000000000000000e+01,7.600201724594224117e+01,-7.166581357795280383e+00,-8.835435888146960792e+00,0.000000000000000000e+00,5.985000000000000142e+01,3.443399999999999750e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.100000000000000000e+01,5.999999999999999289e+01,7.571494635927200534e+01,-6.990721685134085206e+00,-8.724224674137920132e+00,0.000000000000000000e+00,5.985000000000000142e+01,3.453000000000000114e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.200000000000000000e+01,5.999999999999999289e+01,7.503913364690252763e+01,-6.049495148461382144e+00,-8.989638498441145487e+00,0.000000000000000000e+00,5.985000000000000142e+01,3.475600000000000023e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.300000000000000000e+01,6.000000000000000711e+01,7.455769184738265665e+01,-5.500112120030939522e+00,-9.057579727351717125e+00,0.000000000000000000e+00,5.985000000000000142e+01,3.491700000000000159e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.400000000000000000e+01,6.000000000000000711e+01,7.407625004786279987e+01,-4.953695356909070924e+00,-9.122554690953728951e+00,0.000000000000000000e+00,5.985000000000000142e+01,3.507800000000000296e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.500000000000000000e+01,6.000000000000000000e+01,7.330474703993658636e+01,-3.842656801517181364e+00,-9.462090238419404997e+00,0.000000000000000000e+00,5.985000000000000142e+01,3.533599999999999852e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.600000000000000000e+01,6.000000000000000000e+01,7.301468583153020120e+01,-3.688306320013511552e+00,-9.326379511516689647e+00,0.000000000000000000e+00,5.985000000000000142e+01,3.543299999999999983e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.700000000000000000e+01,6.000000000000000000e+01,7.224617314534012280e+01,-2.592016698220295012e+00,-9.654156447119827789e+00,0.000000000000000000e+00,5.985000000000000142e+01,3.568999999999999773e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.800000000000000000e+01,5.999999999999999289e+01,7.205180223249047344e+01,-2.633254511051283941e+00,-9.418547721439189502e+00,0.000000000000000000e+00,5.985000000000000142e+01,3.575500000000000256e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.900000000000000000e+01,5.999999999999999289e+01,7.128029922456425993e+01,-1.535138799004778676e+00,-9.745160425559481254e+00,0.000000000000000000e+00,5.985000000000000142e+01,3.601299999999999812e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.000000000000000000e+02,5.999999999999999289e+01,7.089454772060112475e+01,-1.205944137313517572e+00,-9.688603583287607179e+00,0.000000000000000000e+00,5.985000000000000142e+01,3.614200000000000301e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.010000000000000000e+02,5.999999999999999289e+01,7.050879621663801800e+01,-8.742802444664548034e-01,-9.634515972171563192e+00,0.000000000000000000e+00,5.985000000000000142e+01,3.627100000000000080e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.020000000000000000e+02,6.000000000000000711e+01,6.983597382600467540e+01,2.135353906849424277e-02,-9.857327365073169645e+00,0.000000000000000000e+00,5.985000000000000142e+01,3.649600000000000222e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.030000000000000000e+02,6.000000000000000000e+01,6.935453202648483284e+01,5.328538941209739477e-01,-9.887385920605806788e+00,0.000000000000000000e+00,5.985000000000000142e+01,3.665699999999999648e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.040000000000000000e+02,6.000000000000000711e+01,6.906447081807846189e+01,6.686362712765330230e-01,-9.733107089354994912e+00,0.000000000000000000e+00,5.985000000000000142e+01,3.675399999999999778e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.050000000000000000e+02,6.000000000000000000e+01,6.829296781015221995e+01,1.753018547006250927e+00,-1.004598635715847088e+01,0.000000000000000000e+00,5.985000000000000142e+01,3.701200000000000045e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.060000000000000000e+02,5.999999999999999289e+01,6.790721630618911320e+01,2.069079364356914752e+00,-9.976295670546027949e+00,0.000000000000000000e+00,5.985000000000000142e+01,3.714099999999999824e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.070000000000000000e+02,6.000000000000000000e+01,6.733008421111249220e+01,2.762588470012728337e+00,-1.009267268112522054e+01,0.000000000000000000e+00,5.985000000000000142e+01,3.733400000000000318e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.080000000000000000e+02,6.000000000000000000e+01,6.723439391555577060e+01,2.509152443391503340e+00,-9.743546358947273944e+00,0.000000000000000000e+00,5.985000000000000142e+01,3.736599999999999966e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.090000000000000000e+02,6.000000000000000000e+01,6.646289090762952867e+01,3.593078948100666636e+00,-1.005596985573019531e+01,0.000000000000000000e+00,5.985000000000000142e+01,3.762400000000000233e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.100000000000000000e+02,6.000000000000000000e+01,6.617282969922317193e+01,3.721501071602286714e+00,-9.894330770825458643e+00,0.000000000000000000e+00,5.985000000000000142e+01,3.772099999999999653e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.110000000000000000e+02,6.000000000000000000e+01,6.588575881255293609e+01,3.851130153409229706e+00,-9.736888965962165798e+00,0.000000000000000000e+00,5.985000000000000142e+01,3.781700000000000017e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.120000000000000000e+02,6.000000000000000000e+01,6.550000730858982934e+01,4.180685941091951463e+00,-9.680693249681780799e+00,0.000000000000000000e+00,5.985000000000000142e+01,3.794599999999999795e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.130000000000000000e+02,6.000000000000000000e+01,6.501856550906995835e+01,4.699898014893092224e+00,-9.718463523963050577e+00,0.000000000000000000e+00,5.985000000000000142e+01,3.810699999999999932e+01,5.000000000000000000e+01,1.000000000000000000e+00
